source: ,"Table 32-10-0358-01  Area, production and farm value of potatoes",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,"Area, production and farm value of potatoes",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1912,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,13387,,,,0
1912,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,27000,,,,0
1912,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,137.4,,,,1
1912,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,3709,,,,0
1912,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,0.58,,,,2
1912,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,2164,,,,0
1912,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,31000,,,,0
1912,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,126.8,,,,1
1912,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,3931,,,,0
1912,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,0.67,,,,2
1912,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,2621,,,,0
1912,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,27000,,,,0
1912,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,128.3,,,,1
1912,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,3465,,,,0
1912,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,0.65,,,,2
1912,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,2252,,,,0
1912,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,17000,,,,0
1912,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,141,,,,1
1912,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2397,,,,0
1912,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,0.82,,,,2
1912,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,1958,,,,0
1913,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,473500,,,,0
1913,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,99.5,,,,1
1913,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,47125,,,,0
1913,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,0.82,,,,2
1913,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,38418,,,,0
1913,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,32000,,,,0
1913,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,116.6,,,,1
1913,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,3731,,,,0
1913,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.47,,,,2
1913,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,1741,,,,0
1913,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,32000,,,,0
1913,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,100.7,,,,1
1913,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,3221,,,,0
1913,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,0.87,,,,2
1913,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,2792,,,,0
1913,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,43500,,,,0
1913,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,146.6,,,,1
1913,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,6377,,,,0
1913,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,0.73,,,,2
1913,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,4677,,,,0
1913,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,116000,,,,0
1913,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,106.1,,,,1
1913,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,12302,,,,0
1913,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,0.77,,,,2
1913,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,9432,,,,0
1913,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,152000,,,,0
1913,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,71.5,,,,1
1913,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,10863,,,,0
1913,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.08,,,,2
1913,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,11768,,,,0
1913,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,26000,,,,0
1913,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,118.2,,,,1
1913,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,3072,,,,0
1913,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,0.6,,,,2
1913,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,1843,,,,0
1913,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,31000,,,,0
1913,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,99.5,,,,1
1913,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,3083,,,,0
1913,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,0.78,,,,2
1913,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,2415,,,,0
1913,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,26000,,,,0
1913,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,100.4,,,,1
1913,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,2610,,,,0
1913,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,0.65,,,,2
1913,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,1697,,,,0
1913,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,15000,,,,0
1913,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,124.4,,,,1
1913,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1866,,,,0
1913,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,1.1,,,,2
1913,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,2053,,,,0
1914,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,475900,,,,0
1914,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,108,,,,1
1914,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,51404,,,,0
1914,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,0.81,,,,2
1914,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,41598,,,,0
1914,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,32000,,,,0
1914,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,127.7,,,,1
1914,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,4085,,,,0
1914,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.38,,,,2
1914,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,1565,,,,0
1914,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,32500,,,,0
1914,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,132.3,,,,1
1914,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,4299,,,,0
1914,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,0.82,,,,2
1914,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,3511,,,,0
1914,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,43900,,,,0
1914,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,144,,,,1
1914,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,6320,,,,0
1914,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,0.67,,,,2
1914,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,4214,,,,0
1914,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,115000,,,,0
1914,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,113.8,,,,1
1914,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,13087,,,,0
1914,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,0.7,,,,2
1914,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,9161,,,,0
1914,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,154000,,,,0
1914,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,100.4,,,,1
1914,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,15463,,,,0
1914,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,0.78,,,,2
1914,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,12113,,,,0
1914,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,26900,,,,0
1914,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,70.7,,,,1
1914,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,1903,,,,0
1914,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,1.2,,,,2
1914,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,2284,,,,0
1914,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,30600,,,,0
1914,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,80.1,,,,1
1914,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,2451,,,,0
1914,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,1.75,,,,2
1914,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,4289,,,,0
1914,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,26300,,,,0
1914,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,83.3,,,,1
1914,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,2191,,,,0
1914,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,1.08,,,,2
1914,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,2374,,,,0
1914,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,14700,,,,0
1914,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,109.2,,,,1
1914,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1605,,,,0
1914,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,1.3,,,,2
1914,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,2087,,,,0
1915,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,485800,,,,0
1915,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,74.5,,,,1
1915,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,36211,,,,0
1915,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.01,,,,2
1915,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,36460,,,,0
1915,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,31000,,,,0
1915,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,68.9,,,,1
1915,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,2135,,,,0
1915,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.77,,,,2
1915,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,1637,,,,0
1915,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,33700,,,,0
1915,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,84.7,,,,1
1915,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,2855,,,,0
1915,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,0.97,,,,2
1915,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,2760,,,,0
1915,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,40000,,,,0
1915,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,86.6,,,,1
1915,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,3463,,,,0
1915,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.07,,,,2
1915,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,3694,,,,0
1915,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,117000,,,,0
1915,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,89.8,,,,1
1915,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,10506,,,,0
1915,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,0.92,,,,2
1915,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,9631,,,,0
1915,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,155000,,,,0
1915,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,55.6,,,,1
1915,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,8617,,,,0
1915,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,1.27,,,,2
1915,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,10915,,,,0
1915,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,29900,,,,0
1915,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,51.5,,,,1
1915,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,1539,,,,0
1915,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,1.06,,,,2
1915,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,1636,,,,0
1915,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,34900,,,,0
1915,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,66.1,,,,1
1915,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,2308,,,,0
1915,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,1.14,,,,2
1915,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,2627,,,,0
1915,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,28300,,,,0
1915,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,85.3,,,,1
1915,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,2414,,,,0
1915,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,0.74,,,,2
1915,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,1780,,,,0
1915,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,16000,,,,0
1915,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,148.4,,,,1
1915,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2374,,,,0
1915,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,0.75,,,,2
1915,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,1780,,,,0
1916,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,473000,,,,0
1916,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,80.3,,,,1
1916,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,37978,,,,0
1916,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,1.34,,,,2
1916,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,50982,,,,0
1916,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,31000,,,,0
1916,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,123.6,,,,1
1916,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,3832,,,,0
1916,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,0.87,,,,2
1916,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,3321,,,,0
1916,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,34500,,,,0
1916,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,120.6,,,,1
1916,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,4161,,,,0
1916,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,1.15,,,,2
1916,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,4785,,,,0
1916,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,39000,,,,0
1916,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,115.2,,,,1
1916,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,4493,,,,0
1916,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,1.4,,,,2
1916,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,6290,,,,0
1916,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,112000,,,,0
1916,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,78.6,,,,1
1916,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,8803,,,,0
1916,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,1.62,,,,2
