source:,"Table 32-10-0119-01  Production and disposition of eggs, annual",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1925,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,9400,,,,0
1925,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,11562,,,,0
1925,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,2734,,,,0
1925,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,2837,,,,0
1925,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,9100,,,,0
1925,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,21213,,,,0
1925,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,4704,,,,0
1925,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2092,,,,0
1925,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,8600,,,,0
1925,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,14972,,,,0
1925,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,3487,,,,0
1925,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,1100,,,,0
1925,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,12400,,,,0
1925,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,11208,,,,0
1925,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,4400,,,,0
1926,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,19357,,,,0
1926,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,10100,,,,0
1926,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,160460,,,,0
1926,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,51695,,,,0
1926,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1926,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1926,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1926,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1926,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,304,,,,0
1926,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,11100,,,,0
1926,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,2773,,,,0
1926,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,804,,,,0
1926,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,387,,,,0
1926,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,10100,,,,0
1926,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,3211,,,,0
1926,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,1072,,,,0
1926,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,429,,,,0
1926,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,10700,,,,0
1926,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,3771,,,,0
1926,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,1184,,,,0
1926,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,2789,,,,0
1926,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,8400,,,,0
1926,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,19250,,,,0
1926,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,7503,,,,0
1926,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,7285,,,,0
1926,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,11300,,,,0
1926,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,67640,,,,0
1926,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,23458,,,,0
1926,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,1553,,,,0
1926,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,8500,,,,0
1926,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,10846,,,,0
1926,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,2921,,,,0
1926,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,3193,,,,0
1926,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,9200,,,,0
1926,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,24137,,,,0
1926,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,6100,,,,0
1926,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2102,,,,0
1926,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,8700,,,,0
1926,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,15218,,,,0
1926,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,3525,,,,0
1926,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,1315,,,,0
1926,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,12600,,,,0
1926,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,13614,,,,0
1926,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,5184,,,,0
1927,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,19734,,,,0
1927,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,10600,,,,0
1927,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,172704,,,,0
1927,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,62747,,,,0
1927,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1927,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1927,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1927,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1927,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,328,,,,0
1927,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,11400,,,,0
1927,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,3072,,,,0
1927,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,954,,,,0
1927,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,408,,,,0
1927,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,10600,,,,0
1927,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,2554,,,,0
1927,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,1269,,,,0
1927,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,461,,,,0
1927,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,11300,,,,0
1927,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,4280,,,,0
1927,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,1434,,,,0
1927,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,2971,,,,0
1927,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,8600,,,,0
1927,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,20994,,,,0
1927,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,8383,,,,0
1927,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,7553,,,,0
1927,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,11800,,,,0
1927,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,73231,,,,0
1927,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,27646,,,,0
1927,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,1569,,,,0
1927,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,10000,,,,0
1927,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,12892,,,,0
1927,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,4320,,,,0
1927,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,2823,,,,0
1927,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,9400,,,,0
1927,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,21803,,,,0
1927,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,6874,,,,0
1927,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2084,,,,0
1927,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,9200,,,,0
1927,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,15955,,,,0
1927,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,5246,,,,0
1927,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,1537,,,,0
1927,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,13400,,,,0
1927,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,16923,,,,0
1927,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,6686,,,,0
1928,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,20995,,,,0
1928,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,11500,,,,0
1928,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,197637,,,,0
1928,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,70645,,,,0
1928,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1928,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1928,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1928,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1928,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,352,,,,0
1928,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,11800,,,,0
1928,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,3416,,,,0
1928,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,1094,,,,0
1928,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,435,,,,0
1928,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,11400,,,,0
1928,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,4078,,,,0
1928,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,1503,,,,0
1928,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,477,,,,0
1928,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,11800,,,,0
1928,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,4630,,,,0
1928,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,1599,,,,0
1928,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,3233,,,,0
1928,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,9000,,,,0
1928,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,23932,,,,0
1928,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,9493,,,,0
1928,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,7568,,,,0
1928,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,12900,,,,0
1928,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,80298,,,,0
1928,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,29996,,,,0
1928,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,1604,,,,0
1928,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,11000,,,,0
1928,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,14512,,,,0
1928,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,4680,,,,0
1928,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,3178,,,,0
1928,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,9800,,,,0
1928,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,25617,,,,0
1928,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,7793,,,,0
1928,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2255,,,,0
1928,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,10100,,,,0
1928,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,18955,,,,0
1928,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,5986,,,,0
1928,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,1893,,,,0
1928,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,14900,,,,0
1928,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,23199,,,,0
1928,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,8571,,,,0
1929,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,23008,,,,0
1929,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,11600,,,,0
1929,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,219860,,,,0
1929,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,76988,,,,0
1929,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,0,,,,0
1929,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,0,,,,0
1929,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,0,,,,0
1929,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,0,,,,0
1929,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,348,,,,0
1929,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,12100,,,,0
1929,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,3463,,,,0
1929,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,1072,,,,0
1929,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,494,,,,0
1929,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,11600,,,,0
1929,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,4713,,,,0
1929,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,1680,,,,0
1929,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,489,,,,0
1929,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,12100,,,,0
1929,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,4867,,,,0
1929,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,1621,,,,0
1929,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,3273,,,,0
1929,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,9200,,,,0
1929,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,24767,,,,0
1929,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,9759,,,,0
1929,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,8244,,,,0
1929,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,12600,,,,0
1929,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,85437,,,,0
1929,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,31606,,,,0
1929,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,1931,,,,0
1929,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,11200,,,,0
1929,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,17789,,,,0
1929,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,5711,,,,0
1929,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,3499,,,,0
1929,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,10000,,,,0
1929,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,28779,,,,0
1929,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,8738,,,,0
1929,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2696,,,,0
1929,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,10300,,,,0
1929,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,23111,,,,0
1929,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,7252,,,,0
1929,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,2034,,,,0
